"i0","simulated_y","y","actual_response","cutoff","beta0","beta1","beta2","delta","modified_covariate","x2","eta","probability","residual","score_intercept","score_x1","score_x2","design_norm","score_norm","tukey_argument","robust_weight"
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-10.15,-10.2689925918435,0.042010562831985,-10.7899978732595,2.06041411100277e-05,-2.06041411100277e-05,-2.06041411100277e-05,0.000211583772420173,-8.65591564701904e-07,10.3176534996445,0.000212586388631046,0.000212586388631046,0.999999995882151
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-10.14,-10.2589925918435,0.042010562831985,-10.7799978732595,2.08112118613263e-05,-2.08112118613263e-05,-2.08112118613263e-05,0.000213502068312632,-8.74290723509998e-07,10.3077007080575,0.000214515743238528,0.000214515743238528,0.999999995807068
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-10.13,-10.2489925918435,0.042010562831985,-10.7699978732595,2.10203636212182e-05,-2.10203636212182e-05,-2.10203636212182e-05,0.000215437551031722,-8.83077306660358e-07,10.297748007941,0.000216462407606595,0.000216462407606595,0.999999995730623
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-10.12,-10.2389925918435,0.042010562831985,-10.7599978732595,2.12316173024288e-05,-2.12316173024288e-05,-2.12316173024288e-05,0.000217390372272425,-8.91952192708345e-07,10.2877953995604,0.000218426534809154,0.000218426534809154,0.999999995652793
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-10.11,-10.2289925918435,0.042010562831985,-10.7499978732595,2.14449940278246e-05,-2.14449940278246e-05,-2.14449940278246e-05,0.000219360685042746,-9.00916269037469e-07,10.2778428831822,0.000220408279248762,0.000220408279248762,0.999999995573553
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-10.1,-10.2189925918435,0.042010562831985,-10.7399978732595,2.1660515132524e-05,-2.1660515132524e-05,-2.1660515132524e-05,0.000221348643674777,-9.09970431948062e-07,10.267890459074,0.00022240779666787,0.00022240779666787,0.999999995492876
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-10.09,-10.2089925918435,0.042010562831985,-10.7299978732595,2.18782021660299e-05,-2.18782021660299e-05,-2.18782021660299e-05,0.000223354403835853,-9.19115586746868e-07,10.2579381275042,0.000224425244160163,0.000224425244160163,0.999999995410737
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-10.08,-10.1989925918435,0.042010562831985,-10.7199978732595,2.20980768943837e-05,-2.20980768943837e-05,-2.20980768943837e-05,0.000225378122539807,-9.28352647837541e-07,10.2479858887426,0.000226460780181994,0.000226460780181994,0.999999995327111
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-10.07,-10.1889925918435,0.042010562831985,-10.7099978732595,2.23201613023405e-05,-2.23201613023405e-05,-2.23201613023405e-05,0.0002274199581583,-9.37682538812017e-07,10.2380337430598,0.0002285145645639,0.0002285145645639,0.999999995241969
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-10.06,-10.1789925918435,0.042010562831985,-10.6999978732595,2.2544477595567e-05,-2.2544477595567e-05,-2.2544477595567e-05,0.000229480070432259,-9.47106192542846e-07,10.2280816907275,0.000230586758522235,0.000230586758522235,0.999999995155285
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-10.05,-10.1689925918435,0.042010562831985,-10.6899978732595,2.277104820286e-05,-2.277104820286e-05,-2.277104820286e-05,0.000231558620483395,-9.56624551276409e-07,10.2181297320184,0.000232677524670867,0.000232677524670867,0.999999995067031
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-10.04,-10.1589925918435,0.042010562831985,-10.6799978732595,2.2999895778389e-05,-2.2999895778389e-05,-2.2999895778389e-05,0.000233655770825826,-9.66238566727116e-07,10.2081778672063,0.000234787027033002,0.000234787027033002,0.999999994977179
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-10.03,-10.1489925918435,0.042010562831985,-10.6699978732595,2.32310432039596e-05,-2.32310432039596e-05,-2.32310432039596e-05,0.000235771685377783,-9.75949200172503e-07,10.1982260965662,0.000236915431053078,0.000236915431053078,0.9999999948857
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-10.02,-10.1389925918435,0.042010562831985,-10.6599978732595,2.34645135913013e-05,-2.34645135913013e-05,-2.34645135913013e-05,0.000237906529473416,-9.85757422549331e-07,10.188274420374,0.000239062903608773,0.000239062903608773,0.999999994792565
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-10.01,-10.1289925918435,0.042010562831985,-10.6499978732595,2.37003302843767e-05,-2.37003302843767e-05,-2.37003302843767e-05,0.000240060469874696,-9.95664214550604e-07,10.1783228389067,0.000241229613023104,0.000241229613023104,0.999999994697743
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-10,-10.1189925918435,0.042010562831985,-10.6399978732595,2.39385168617147e-05,-2.39385168617147e-05,-2.39385168617147e-05,0.000242233674783412,-1.0056705667236e-06,10.1683713524425,0.000243415729076622,0.000243415729076622,0.999999994601206
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.99,-10.1089925918435,0.042010562831985,-10.6299978732595,2.41790971387676e-05,-2.41790971387676e-05,-2.41790971387676e-05,0.000244426313853266,-1.01577747956887e-06,10.1584199612605,0.000245621423019714,0.000245621423019714,0.999999994502921
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.98,-10.0989925918435,0.042010562831985,-10.6199978732595,2.44220951702905e-05,-2.44220951702905e-05,-2.44220951702905e-05,0.000246638558202061,-1.02598596364021e-06,10.1484686656411,0.000247846867584999,0.000247846867584999,0.999999994402857
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.97,-10.0889925918435,0.042010562831985,-10.6099978732595,2.46675352527462e-05,-2.46675352527462e-05,-2.46675352527462e-05,0.000248870580423995,-1.0362970396457e-06,10.1385174658656,0.000250092236999824,0.000250092236999824,0.999999994300983
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.96,-10.0789925918435,0.042010562831985,-10.5999978732595,2.49154419267326e-05,-2.49154419267326e-05,-2.49154419267326e-05,0.000251122554602045,-1.04671173854967e-06,10.1285663622166,0.000252357706998865,0.000252357706998865,0.999999994197266
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.95,-10.0689925918435,0.042010562831985,-10.5899978732595,2.51658399794363e-05,-2.51658399794363e-05,-2.51658399794363e-05,0.000253394656320463,-1.05723110167579e-06,10.1186153549776,0.000254643454836834,0.000254643454836834,0.999999994091673
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.94,-10.0589925918435,0.042010562831985,-10.5799978732595,2.54187544471089e-05,-2.54187544471089e-05,-2.54187544471089e-05,0.000255687062677358,-1.06785618081107e-06,10.1086644444334,0.000256949659301274,0.000256949659301274,0.999999993984169
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.93,-10.0489925918435,0.042010562831985,-10.5699978732595,2.56742106175699e-05,-2.56742106175699e-05,-2.56742106175699e-05,0.00025799995229739,-1.07858803831104e-06,10.0987136308698,0.000259276500725475,0.000259276500725475,0.999999993874722
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.92,-10.0389925918435,0.042010562831985,-10.5599978732595,2.59322340327335e-05,-2.59322340327335e-05,-2.59322340327335e-05,0.000260333505344564,-1.08942774720589e-06,10.0887629145737,0.000261624161001489,0.000261624161001489,0.999999993763295
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.91,-10.0289925918435,0.042010562831985,-10.5499978732595,2.61928504911614e-05,-2.61928504911614e-05,-2.61928504911614e-05,0.000262687903535123,-1.10037639130773e-06,10.0788122958333,0.000263992823593242,0.000263992823593242,0.999999993649854
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.9,-10.0189925918435,0.042010562831985,-10.5399978732595,2.64560860506414e-05,-2.64560860506414e-05,-2.64560860506414e-05,0.000265063330150551,-1.11143506531887e-06,10.0688617749379,0.00026638267354977,0.00026638267354977,0.999999993534361
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.89,-10.0089925918435,0.042010562831985,-10.5299978732595,2.67219670307908e-05,-2.67219670307908e-05,-2.67219670307908e-05,0.000267459970050672,-1.12260487494127e-06,10.0589113521776,0.000268793897518537,0.000268793897518537,0.999999993416781
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.88,-9.99899259184351,0.042010562831985,-10.5199978732595,2.69905200156875e-05,-2.69905200156875e-05,-2.69905200156875e-05,0.000269878009686864,-1.13388693698699e-06,10.0489610278442,0.000271226683758892,0.000271226683758892,0.999999993297076
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.87,-9.98899259184351,0.042010562831985,-10.5099978732595,2.72617718565263e-05,-2.72617718565263e-05,-2.72617718565263e-05,0.000272317637115369,-1.14528237948984e-06,10.0390108022302,0.000273681222155602,0.000273681222155602,0.999999993175207
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.86,-9.97899259184351,0.042010562831985,-10.4999978732595,2.75357496743026e-05,-2.75357496743026e-05,-2.75357496743026e-05,0.000274779042010723,-1.1567923418181e-06,10.0290606756295,0.000276157704232525,0.000276157704232525,0.999999993051136
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.85,-9.96899259184351,0.042010562831985,-10.4899978732595,2.78124808625222e-05,-2.78124808625222e-05,-2.78124808625222e-05,0.000277262415679274,-1.16841797478837e-06,10.019110648337,0.000278656323166366,0.000278656323166366,0.999999992924823
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.84,-9.95899259184351,0.042010562831985,-10.4799978732595,2.80919930899396e-05,-2.80919930899396e-05,-2.80919930899396e-05,0.000279767951072828,-1.1801604407806e-06,10.009160720649,0.000281177273800568,0.000281177273800568,0.999999992796228
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.83,-9.94899259184351,0.042010562831985,-10.4699978732595,2.83743143033227e-05,-2.83743143033227e-05,-2.83743143033227e-05,0.000282295842802397,-1.19202091385423e-06,9.99921089286282,0.000283720752659298,0.000283720752659298,0.999999992665311
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.82,-9.93899259184351,0.042010562831985,-10.4599978732595,2.86594727302454e-05,-2.86594727302454e-05,-2.86594727302454e-05,0.00028484628715205,-1.20400057986553e-06,9.98926116527692,0.000286286957961553,0.000286286957961553,0.999999992532029
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.81,-9.92899259184351,0.042010562831985,-10.4499978732595,2.89474968819089e-05,-2.89474968819089e-05,-2.89474968819089e-05,0.000287419482092887,-1.21610063658613e-06,9.97931153819104,0.000288876089635383,0.000288876089635383,0.99999999239634
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.8,-9.91899259184351,0.042010562831985,-10.4399978732595,2.92384155559907e-05,-2.92384155559907e-05,-2.92384155559907e-05,0.000290015627297114,-1.22832229382264e-06,9.96936201190607,0.000291488349332217,0.000291488349332217,0.999999992258201
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.79,-9.90899259184351,0.042010562831985,-10.4299978732595,2.95322578395224e-05,-2.95322578395224e-05,-2.95322578395224e-05,0.00029263492415224,-1.24066677353764e-06,9.95941258672413,0.000294123940441322,0.000294123940441322,0.999999992117568
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.78,-9.89899259184351,0.042010562831985,-10.4199978732595,2.98290531117963e-05,-2.98290531117963e-05,-2.98290531117963e-05,0.000295277575775378,-1.25313530997174e-06,9.94946326294852,0.000296783068104357,0.000296783068104357,0.999999991974396
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.77,-9.88899259184351,0.042010562831985,-10.4099978732595,3.01288310473015e-05,-3.01288310473015e-05,-3.01288310473015e-05,0.000297943787027669,-1.26572914976692e-06,9.93951404088375,0.000299465939230068,0.000299465939230068,0.99999999182864
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.76,-9.87899259184351,0.042010562831985,-10.3999978732595,3.04316216186891e-05,-3.04316216186891e-05,-3.04316216186891e-05,0.000300633764528814,-1.27844955209113e-06,9.92956492083558,0.000302172762509077,0.000302172762509077,0.999999991680253
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.75,-9.86899259184351,0.042010562831985,-10.3899978732595,3.07374550997672e-05,-3.07374550997672e-05,-3.07374550997672e-05,0.000303347716671725,-1.29129778876409e-06,9.91961590311094,0.000304903748428809,0.000304903748428809,0.999999991529188
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.74,-9.85899259184351,0.042010562831985,-10.3799978732595,3.10463620685266e-05,-3.10463620685266e-05,-3.10463620685266e-05,0.000306085853637295,-1.30427514438439e-06,9.90966698801805,0.000307659109288534,0.000307659109288534,0.999999991375398
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.73,-9.84899259184351,0.042010562831985,-10.3699978732595,3.13583734101959e-05,-3.13583734101959e-05,-3.13583734101959e-05,0.000308848387409282,-1.31738291645788e-06,9.89971817586631,0.000310439059214519,0.000310439059214519,0.999999991218834
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.72,-9.83899259184351,0.042010562831985,-10.3599978732595,3.16735203203279e-05,-3.16735203203279e-05,-3.16735203203279e-05,0.000311635531789311,-1.33062241552729e-06,9.8897694669664,0.000313243814175319,0.000313243814175319,0.999999991059445
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.71,-9.82899259184351,0.042010562831985,-10.3499978732595,3.19918343079168e-05,-3.19918343079168e-05,-3.19918343079168e-05,0.000314447502411999,-1.34399496530319e-06,9.87982086163024,0.000316073591997174,0.000316073591997174,0.999999990897181
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.7,-9.81899259184351,0.042010562831985,-10.3399978732595,3.2313347198547e-05,-3.2313347198547e-05,-3.2313347198547e-05,0.0003172845167602,-1.35750190279631e-06,9.86987236017099,0.000318928612379548,0.000318928612379548,0.999999990731991
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.69,-9.80899259184351,0.042010562831985,-10.3299978732595,3.2638091137573e-05,-3.2638091137573e-05,-3.2638091137573e-05,0.000320146794180367,-1.37114457845106e-06,9.85992396290308,0.00032180909691077,0.00032180909691077,0.999999990563822
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.68,-9.79899259184351,0.042010562831985,-10.3199978732595,3.29660985933312e-05,-3.29660985933312e-05,-3.29660985933312e-05,0.000323034555898035,-1.38492435628055e-06,9.84997567014221,0.000324715269083822,0.000324715269083822,0.999999990392621
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.67,-9.78899259184351,0.042010562831985,-10.3099978732595,3.32974023603852e-05,-3.32974023603852e-05,-3.32974023603852e-05,0.000325948025033444,-1.39884261400285e-06,9.84002748220535,0.00032764735431224,0.00032764735431224,0.999999990218334
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.66,-9.77899259184351,0.042010562831985,-10.2999978732595,3.36320355628015e-05,-3.36320355628015e-05,-3.36320355628015e-05,0.000328887426617254,-1.41290074317863e-06,9.83007939941076,0.000330605579946145,0.000330605579946145,0.999999990040906
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.65,-9.76899259184351,0.042010562831985,-10.2899978732595,3.39700316574603e-05,-3.39700316574603e-05,-3.39700316574603e-05,0.000331852987606419,-1.42710014935026e-06,9.82013142207796,0.000333590175288409,0.000333590175288409,0.999999989860279
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.64,-9.75899259184351,0.042010562831985,-10.2799978732595,3.43114244373977e-05,-3.43114244373977e-05,-3.43114244373977e-05,0.000334844936900163,-1.4414422521822e-06,9.81018355052779,0.000336601371610936,0.000336601371610936,0.999999989676398
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.63,-9.74899259184351,0.042010562831985,-10.2699978732595,3.46562480351831e-05,-3.46562480351831e-05,-3.46562480351831e-05,0.000337863505356091,-1.45592848560292e-06,9.80023578508237,0.000339639402171092,0.000339639402171092,0.999999989489203
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.62,-9.73899259184351,0.042010562831985,-10.2599978732595,3.50045369263289e-05,-3.50045369263289e-05,-3.50045369263289e-05,0.00034090892580643,-1.47056029794808e-06,9.79028812606515,0.000342704502228247,0.000342704502228247,0.999999989298636
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.61,-9.72899259184351,0.042010562831985,-10.2499978732595,3.53563259327359e-05,-3.53563259327359e-05,-3.53563259327359e-05,0.000343981433074392,-1.48533915210534e-06,9.78034057380086,0.000345796909060465,0.000345796909060465,0.999999989104637
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.6,-9.71899259184351,0.042010562831985,-10.2399978732595,3.57116502261722e-05,-3.57116502261722e-05,-3.57116502261722e-05,0.000347081263990675,-1.50026652566048e-06,9.77039312861558,0.000348916861981316,0.000348916861981316,0.999999988907143
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.59,-9.70899259184351,0.042010562831985,-10.2299978732595,3.60705453317874e-05,-3.60705453317874e-05,-3.60705453317874e-05,0.00035020865741008,-1.51534391104502e-06,9.76044579083669,0.000352064602356829,0.000352064602356829,0.999999988706093
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.58,-9.69899259184351,0.042010562831985,-10.2199978732595,3.64330471316626e-05,-3.64330471316626e-05,-3.64330471316626e-05,0.000353363854228281,-1.53057281568538e-06,9.75049856079292,0.000355240373622577,0.000355240373622577,0.999999988501422
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.57,-9.68899259184351,0.042010562831985,-10.2099978732595,3.67991918683949e-05,-3.67991918683949e-05,-3.67991918683949e-05,0.000356547097398706,-1.54595476215348e-06,9.74055143881433,0.000358444421300898,0.000358444421300898,0.999999988293067
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.56,-9.67899259184351,0.042010562831985,-10.1999978732595,3.71690161487191e-05,-3.71690161487191e-05,-3.71690161487191e-05,0.000359758631949564,-1.56149128831883e-06,9.73060442523233,0.000361676993018258,0.000361676993018258,0.99999998808096
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.55,-9.66899259184351,0.042010562831985,-10.1899978732595,3.75425569471646e-05,-3.75425569471646e-05,-3.75425569471646e-05,0.000362998705000997,-1.57718394750223e-06,9.72065752037969,0.000364938338522738,0.000364938338522738,0.999999987865037
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.54,-9.65899259184351,0.042010562831985,-10.1799978732595,3.79198516097504e-05,-3.79198516097504e-05,-3.79198516097504e-05,0.000366267565782384,-1.59303430863097e-06,9.71071072459052,0.000368228709701684,0.000368228709701684,0.999999987645227
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.53,-9.64899259184351,0.042010562831985,-10.1699978732595,3.83009378577154e-05,-3.83009378577154e-05,-3.83009378577154e-05,0.000369565465649754,-1.60904395639551e-06,9.70076403820031,0.00037154836059947,0.00037154836059947,0.999999987421461
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.52,-9.63899259184351,0.042010562831985,-10.1599978732595,3.86858537912882e-05,-3.86858537912882e-05,-3.86858537912882e-05,0.000372892658103368,-1.6252144914079e-06,9.69081746154593,0.000374897547435429,0.000374897547435429,0.99999998719367
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.51,-9.62899259184351,0.042010562831985,-10.1499978732595,3.90746378934928e-05,-3.90746378934928e-05,-3.90746378934928e-05,0.00037624939880541,-1.64154753036164e-06,9.68087099496562,0.000378276528621899,0.000378276528621899,0.999999986961781
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.5,-9.61899259184351,0.042010562831985,-10.1399978732595,3.94673290339935e-05,-3.94673290339935e-05,-3.94673290339935e-05,0.000379635945597834,-1.65804470619321e-06,9.67092463879901,0.000381685564782435,0.000381685564782435,0.99999998672572
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.49,-9.60899259184351,0.042010562831985,-10.1299978732595,3.98639664729791e-05,-3.98639664729791e-05,-3.98639664729791e-05,0.000383052558520355,-1.67470766824523e-06,9.66097839338713,0.00038512491877016,0.00038512491877016,0.999999986485414
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.48,-9.59899259184351,0.042010562831985,-10.1199978732595,4.02645898650841e-05,-4.02645898650841e-05,-4.02645898650841e-05,0.000386499499828559,-1.69153808243122e-06,9.6510322590724,0.000388594855686246,0.000388594855686246,0.999999986240787
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.47,-9.58899259184351,0.042010562831985,-10.1099978732595,4.06692392633512e-05,-4.06692392633512e-05,-4.06692392633512e-05,0.000389977034012186,-1.70853763140205e-06,9.64108623619866,0.000392095642898565,0.000392095642898565,0.999999985991761
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.46,-9.57899259184351,0.042010562831985,-10.0999978732595,4.10779551232324e-05,-4.10779551232324e-05,-4.10779551232324e-05,0.000393485427813523,-1.72570801471401e-06,9.63114032511116,0.00039562755006047,0.00039562755006047,0.999999985738259
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.45,-9.56899259184351,0.042010562831985,-10.0899978732595,4.1490778306631e-05,-4.1490778306631e-05,-4.1490778306631e-05,0.000397024950245973,-1.74305094899868e-06,9.62119452615659,0.000399190849129735,0.000399190849129735,0.9999999854802
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.44,-9.55899259184351,0.042010562831985,-10.0799978732595,4.19077500859834e-05,-4.19077500859834e-05,-4.19077500859834e-05,0.000400595872612745,-1.76056816813433e-06,9.61124883968304,0.000402785814387635,0.000402785814387635,0.999999985217502
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.43,-9.54899259184351,0.042010562831985,-10.0699978732595,4.23289121483824e-05,-4.23289121483824e-05,-4.23289121483824e-05,0.000404198468525699,-1.77826142341919e-06,9.60130326604007,0.000406412722458187,0.000406412722458187,0.999999984950084
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.42,-9.53899259184351,0.042010562831985,-10.0599978732595,4.27543065997424e-05,-4.27543065997424e-05,-4.27543065997424e-05,0.000407833013924349,-1.79613248374643e-06,9.59135780557867,0.000410071852327543,0.000410071852327543,0.999999984677861
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.41,-9.52899259184351,0.042010562831985,-10.0499978732595,4.31839759690044e-05,-4.31839759690044e-05,-4.31839759690044e-05,0.000411499787094992,-1.81418313578079e-06,9.58141245865128,0.000413763485363517,0.000413763485363517,0.999999984400746
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.4,-9.51899259184351,0.042010562831985,-10.0399978732595,4.36179632123864e-05,-4.36179632123864e-05,-4.36179632123864e-05,0.000415199068690009,-1.83241518413717e-06,9.57146722561181,0.000417487905335298,0.000417487905335298,0.999999984118655
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.39,-9.50899259184351,0.042010562831985,-10.0299978732595,4.40563117176726e-05,-4.40563117176726e-05,-4.40563117176726e-05,0.000418931141747298,-1.8508304515608e-06,9.56152210681564,0.000421245398433288,0.000421245398433288,0.999999983831496
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.38,-9.49899259184351,0.042010562831985,-10.0199978732595,4.44990653085498e-05,-4.44990653085498e-05,-4.44990653085498e-05,0.000422696291709875,-1.86943077910943e-06,9.55157710261962,0.000425036253289119,0.000425036253289119,0.999999983539181
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.37,-9.48899259184351,0.042010562831985,-10.0099978732595,4.49462682489831e-05,-4.49462682489831e-05,-4.49462682489831e-05,0.000426494806445612,-1.88821802633716e-06,9.54163221338207,0.000428860760995809,0.000428860760995809,0.999999983241617
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.36,-9.47899259184351,0.042010562831985,-9.9999978732595,4.53979652476397e-05,-4.53979652476397e-05,-4.53979652476397e-05,0.000430326976267146,-1.90719407148024e-06,9.53168743946284,0.000432719215128098,0.000432719215128098,0.99999998293871
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.35,-9.46899259184351,0.042010562831985,-9.9899978732595,4.58542014623532e-05,-4.58542014623532e-05,-4.58542014623532e-05,0.000434193093951922,-1.92636081164469e-06,9.52174278122323,0.000436611911762917,0.000436611911762917,0.999999982630367
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.34,-9.45899259184351,0.042010562831985,-9.9799978732595,4.63150225046353e-05,-4.63150225046353e-05,-4.63150225046353e-05,0.000438093454762411,-1.94572016299578e-06,9.51179823902609,0.000440539149500044,0.000440539149500044,0.999999982316488
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.33,-9.44899259184351,0.042010562831985,-9.9699978732595,4.67804744442328e-05,-4.67804744442328e-05,-4.67804744442328e-05,0.00044202835646648,-1.96527406094951e-06,9.50185381323576,0.000444501229482911,0.000444501229482911,0.999999981996977
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.32,-9.43899259184351,0.042010562831985,-9.95999787325951,4.72506038137276e-05,-4.72506038137276e-05,-4.72506038137276e-05,0.000445998099357908,-1.98502446036584e-06,9.49190950421811,0.000448498455419566,0.000448498455419566,0.999999981671733
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.31,-9.42899259184351,0.042010562831985,-9.9499978732595,4.7725457613187e-05,-4.7725457613187e-05,-4.7725457613187e-05,0.000450002986277082,-2.00497333574403e-06,9.48196531234054,0.000452531133603818,0.000452531133603818,0.999999981340654
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.3,-9.41899259184351,0.042010562831985,-9.93999787325951,4.82050833148563e-05,-4.82050833148563e-05,-4.82050833148563e-05,0.000454043322631831,-2.02512268141984e-06,9.47202123797199,0.000456599572936528,0.000456599572936528,0.999999981003635
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.29,-9.40899259184351,0.042010562831985,-9.9299978732595,4.86895288679027e-05,-4.86895288679027e-05,-4.86895288679027e-05,0.000458119416418447,-2.04547451176477e-06,9.46207728148294,0.00046070408494709,0.00046070408494709,0.999999980660572
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.28,-9.39899259184351,0.042010562831985,-9.91999787325951,4.91788427032028e-05,-4.91788427032028e-05,-4.91788427032028e-05,0.000462231578242841,-2.06603086138721e-06,9.45213344324543,0.00046484498381505,0.00046484498381505,0.999999980311357
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.27,-9.38899259184351,0.042010562831985,-9.9099978732595,4.96730737381819e-05,-4.96730737381819e-05,-4.96730737381819e-05,0.000466380121341886,-2.08679378533572e-06,9.44218972363306,0.000469022586391929,0.000469022586391929,0.999999979955879
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.26,-9.37899259184351,0.042010562831985,-9.8999978732595,5.01722713816986e-05,-5.01722713816986e-05,-5.01722713816986e-05,0.000470565361604913,-2.10776535930425e-06,9.43224612302101,0.000473237212223185,0.000473237212223185,0.999999979594029
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.25,-9.36899259184351,0.042010562831985,-9.8899978732595,5.06764855389804e-05,-5.06764855389804e-05,-5.06764855389804e-05,0.000474787617595372,-2.12894767983952e-06,9.42230264178603,0.000477489183570367,0.000477489183570367,0.999999979225692
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.24,-9.35899259184351,0.042010562831985,-9.8799978732595,5.11857666166089e-05,-5.11857666166089e-05,-5.11857666166089e-05,0.000479047210572674,-2.15034286455037e-06,9.41235928030646,0.00048177882543344,0.00048177882543344,0.999999978850753
74,0,0,TRUE,4.685061,-0.5,1,-0.5,-9.23,-9.34899259184351,0.042010562831985,-9.86999787325951,5.17001655275531e-05,-5.17001655275531e-05,-5.17001655275531e-05,0.000483344464514177,-2.17195305231929e-06,9.40241603896224,0.000486106465573268,0.000486106465573268,0.999999978469095
